record_id,source_file,source_type,resource_class,sub_class,level,name,era,address,town,target_geometry,lng,lat,spatial_method,spatial_confidence,matched_existing_anchor,matched_poi,dedup_status,dedup_match,centroid_town
IH_0433,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,宁溪水井,清代,广东省佛山市南海区狮山镇颜峰社区居委会宁溪村一巷2号侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0434,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,兴贤吴太史祖祠,"明代,清代",广东省佛山市南海区狮山镇兴贤社区居委会南约村村口,狮山镇,point,113.071203,23.123276,poi_name_fuzzy,0.84,,吴太史祖祠,new_candidate,,狮山镇
IH_0435,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,丹邱陈氏大宗祠,清代,广东省佛山市南海区狮山镇颜峰社区居委会丹邱村南门街1号侧,狮山镇,point,113.196227,23.190165,poi_name_fuzzy,0.84,,陈氏大宗祠,new_candidate,,里水镇
IH_0436,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,漖表李氏宗祠,清代,广东省佛山市南海区大沥镇黄岐社区居委会漖表村环村东路,大沥镇,point,112.99534,23.19254,poi_name_fuzzy,0.84,,李氏宗祠,new_candidate,,狮山镇
IH_0437,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,文贵潘公祠,清代,广东省佛山市南海区狮山镇沙头社区居委会文贵村村口,狮山镇,point,112.983092,23.214013,poi_name_fuzzy,0.84,,文贵潘公祠-珠江纵队独立第三大队队部旧址,new_candidate,,狮山镇
IH_0438,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大雄陶公祠,清代,广东省佛山市南海区狮山镇华涌社区居委会五约村一巷1号,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0439,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,六联李氏大宗祠,清代,广东省佛山市南海区大沥镇六联社区居委会中村村祠堂大街1号,大沥镇,point,113.015703,23.041153,poi_name_fuzzy,0.84,,李氏大宗祠,new_candidate,,狮山镇
IH_0440,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,文化教育建筑及附属物,尚未核定公布为文物保护单位的不可移动文物,横江图书馆,近现代,广东省佛山市南海区大沥镇横江社区居委会横江小学内,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0441,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,市级和县级文物保护单位,颜氏大宗祠,清代,广东省佛山市南海区大沥镇河西社区居委会颜边村新街76号,大沥镇,point,113.14678,23.093506,poi_name_exact,0.94,,颜氏大宗祠,matched_poi_only,颜氏大宗祠,大沥镇
IH_0442,不可移动文物Excel.xls,不可移动文物,古建筑,学堂书院（及其他文化教育建筑）,尚未核定公布为文物保护单位的不可移动文物,颜边松隐家塾,清代,广东省佛山市南海区大沥镇河西社区居委会颜边村旧街36号,大沥镇,point,113.153404,23.090776,poi_name_fuzzy,0.84,,松隐家塾,new_candidate,,大沥镇
IH_0443,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,镇宇颜公祠,清代,广东省佛山市南海区大沥镇河西社区居委会颜边村旧街11号,大沥镇,point,113.14845,23.093462,poi_name_exact,0.94,,镇宇颜公祠,matched_poi_only,镇宇颜公祠,大沥镇
IH_0444,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,向亭颜公祠,清代,广东省佛山市南海区大沥镇河西社区居委会颜边村旧街40号,大沥镇,point,113.147591,23.093325,poi_name_exact,0.94,,向亭颜公祠,matched_poi_only,向亭颜公祠,大沥镇
IH_0445,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,烟桥水步,清代,广东省佛山市南海区九江镇烟南村委会烟桥村何氏大宗祠西边约30米水道边烟桥东端南侧。,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0446,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,黎边村黎西黎氏宗祠,清代,广东省佛山市南海区狮山镇狮岭村委会黎边村洪圣古庙东侧。,狮山镇,point,113.169065,23.049273,poi_name_fuzzy,0.84,,黎氏宗祠,new_candidate,,桂城街道
IH_0447,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,黎边村黎东水井,清代,广东省佛山市南海区狮山镇狮岭村委会黎边村黎东祖盛黎公祠前,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0448,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,黎边村黎东雪梅黎公祠,清代,广东省佛山市南海区狮山镇狮岭村委会黎边村黎东村黎氏宗祠东侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0449,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,黎边村黎东黎氏宗祠,清代,广东省佛山市南海区狮山镇狮岭村委会黎边村雪梅黎公祠西侧,狮山镇,point,113.169065,23.049273,poi_name_fuzzy,0.84,,黎氏宗祠,new_candidate,,桂城街道
IH_0450,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,黎边村黎西水井,清代,广东省佛山市南海区狮山镇狮岭村委会黎边村黎西向南四巷1-14前约5米处,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0451,不可移动文物Excel.xls,不可移动文物,古建筑,桥涵码头,尚未核定公布为文物保护单位的不可移动文物,烟桥村烟桥,清代,广东省佛山市南海区九江镇烟南村委会烟桥村何氏六世祖祠侧前方,九江镇,point,112.96172,22.873523,address_token_centroid,0.72,,烟桥村 (3 points),new_candidate,,西樵镇
IH_0452,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,松塘村桂香坊逢源井,清代,广东省佛山市南海区西樵镇上金瓯社区居委会松塘村逢源巷口,西樵镇,point,112.910067,22.986684,address_token_centroid,0.72,,西樵镇上金瓯社区 (2 points),new_candidate,,西樵镇
IH_0453,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,世老老氏七世祠,清代,广东省佛山市南海区九江镇朗星社区居委会世老村西北部,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0454,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大榄何氏三世祖祠,"明代,清代",广东省佛山市南海区狮山镇大榄社区居委会大榄一村西北角,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0455,不可移动文物Excel.xls,不可移动文物,古建筑,池塘井泉,尚未核定公布为文物保护单位的不可移动文物,西樵孖井,清代,广东省佛山市南海区西樵镇东碧社区居委会官山高街西樵旧中心小学前,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0456,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,尚未核定公布为文物保护单位的不可移动文物,冯锡镛墓,清代,广东省佛山市南海区西樵镇东碧社区居委会西樵山云端村天马峰西北麓,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0457,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,大宋处士崔世英胡氏合葬墓,宋辽西夏金元,广东省佛山市南海区西樵镇东碧社区居委会西樵山金钟岗北麓,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0458,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,远扬信芳黄公祠,清代,广东省佛山市南海区大沥镇平地社区居委会涌边大街7号,大沥镇,point,113.156813,23.119746,poi_name_exact,0.94,,远扬信芳黄公祠,matched_poi_only,远扬信芳黄公祠,大沥镇
IH_0459,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大榄洪圣古庙,"明代,清代",广东省佛山市南海区狮山镇大榄社区居委会大榄四村向阳旧区北五巷18号,狮山镇,point,113.014767,23.205924,poi_name_fuzzy,0.84,,洪圣古庙,new_candidate,,狮山镇
IH_0460,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,圣堂何氏宗祠,清代,广东省佛山市南海区桂城街道叠南社区居委会圣堂村127号,桂城街道,point,112.961625,22.967047,poi_name_fuzzy,0.84,,何氏宗祠,new_candidate,,西樵镇
IH_0461,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,古山黄公祠,清代,广东省佛山市南海区大沥镇平地社区居委会平地北社涌边大街1号,大沥镇,point,113.156998,23.120282,poi_name_exact,0.94,,古山黄公祠,matched_poi_only,古山黄公祠,大沥镇
IH_0462,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大榄澄江邓公祠,清代,广东省佛山市南海区狮山镇大榄社区居委会大榄二村1号北侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0463,不可移动文物Excel.xls,不可移动文物,古建筑,驿站会馆（及其他交通道路设施、旅行服务设施）,尚未核定公布为文物保护单位的不可移动文物,西樵山山南古道,明代,广东省佛山市南海区西樵镇东碧社区居委会云谷村蜘蛛峰南麓（云门石刻至冬菇石段）,西樵镇,point,112.960715,22.935872,address_token_centroid,0.72,,山山 (3 points),new_candidate,,西樵镇
IH_0464,不可移动文物Excel.xls,不可移动文物,古文化遗址,其他古遗址,尚未核定公布为文物保护单位的不可移动文物,云谷书院遗址,明代,广东省佛山市南海区西樵镇东碧社区居委会云谷村大科峰南侧的天峰东南麓，,西樵镇,point,112.975282,22.922947,poi_name_fuzzy,0.84,,云谷书院,new_candidate,,西樵镇
IH_0465,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,西岸关氏家族墓,"宋辽西夏金元,明代,清代",广东省佛山市南海区西樵镇西岸社区居委会银坑村白虎山北麓,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0466,不可移动文物Excel.xls,不可移动文物,石窟寺及石刻,摩崖石刻,市级和县级文物保护单位,云门摩崖石刻,明代,广东省佛山市南海区西樵镇东碧社区居委会云谷村蜘蛛峰南麓,西樵镇,point,112.975743,22.932326,poi_name_fuzzy,0.84,,摩崖石刻,new_candidate,,西樵镇
IH_0467,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,竹径关氏始祖墓,"宋辽西夏金元,明代",广东省佛山市南海区丹灶镇良登村委会竹径村关氏大宗祠西南约63米后山东北麓,丹灶镇,point,112.92091,23.06365,town_representative_point,0.38,,,new_candidate,,丹灶镇
IH_0468,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,坎北胡氏宗祠,清代,广东省佛山市南海区大沥镇沥北社区居委会坎北村北约大街1号,大沥镇,point,113.133419,23.180881,poi_name_fuzzy,0.84,,胡氏宗祠,new_candidate,,里水镇
IH_0469,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,依法审批后原址重建的不可移动文物，具有标志意义或典型意义。,尚未核定公布为文物保护单位的不可移动文物,大步农会旧址（汪氏宗祠联胜堂）,近现代,广东省佛山市南海区里水镇大步社区居委会冲口村9号,里水镇,point,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
IH_0470,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,桐坡黄公祠,清代,广东省佛山市南海区大沥镇平地社区居委会平地村北溪大街7号,大沥镇,point,113.145463,23.118352,town_representative_point,0.38,,,new_candidate,,大沥镇
IH_0471,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,茶基华陀古庙,清代,广东省佛山市南海区桂城街道叠南社区居委会茶基村25号,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0472,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,成刚何公祠,清代,广东省佛山市南海区桂城街道叠南社区茶基村168号,桂城街道,point,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
IH_0473,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,大石二圣古庙,清代,广东省佛山市南海区里水镇大石社区居委会岗头顶半山脚南麓,里水镇,point,113.127923,23.197143,poi_name_fuzzy,0.84,,二圣古庙,new_candidate,,里水镇
IH_0474,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,医疗卫生建筑,尚未核定公布为文物保护单位的不可移动文物,官窑同人善堂,近现代,广东省佛山市南海区狮山镇驿园社区振兴路即官窑生菜会会馆侧,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0475,不可移动文物Excel.xls,不可移动文物,古墓葬,名人或贵族墓,尚未核定公布为文物保护单位的不可移动文物,罗文俊（邨）墓,清代,广东省佛山市南海区狮山镇大浩湖社区广佛新世界庄园35号地内,狮山镇,point,113.050936,23.103518,address_token_centroid,0.62,,狮山镇大浩湖社区 (1 points),new_candidate,,狮山镇
IH_0476,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,名人墓,尚未核定公布为文物保护单位的不可移动文物,黄少强先生墓园,近现代,广东省佛山市南海区狮山镇吴屋村委会东风水库田螺打露岗,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0477,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,俊宇何公祠,清代,广东省佛山市南海区桂城街道叠南社区居委会茶基村169号,桂城街道,point,113.118242,23.05601,poi_name_exact,0.94,,俊宇何公祠,matched_poi_only,俊宇何公祠,桂城街道
IH_0478,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,药轩黄公祠,清代,广东省佛山市南海区大沥镇社区居委会平地村文明路,大沥镇,point,113.153779,23.119553,poi_name_exact,0.94,,药轩黄公祠,matched_poi_only,药轩黄公祠,大沥镇
IH_0479,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,典型风格建筑或者构筑物,尚未核定公布为文物保护单位的不可移动文物,罗南鬼楼庄,近现代,广东省佛山市南海区狮山镇罗村社区罗东村祠七巷1一6,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0480,不可移动文物Excel.xls,不可移动文物,近现代重要史迹及代表性建筑,军事建筑及设施,尚未核定公布为文物保护单位的不可移动文物,南浦炮楼,近现代,广东省佛山市南海区狮山镇南浦村委会北向村,狮山镇,point,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
IH_0481,不可移动文物Excel.xls,不可移动文物,古墓葬,普通墓葬,尚未核定公布为文物保护单位的不可移动文物,张玉铉墓,宋辽西夏金元,广东省佛山市南海区九江镇南方社区居委会芙蓉岗西南麓,九江镇,point,112.959097,22.865251,town_representative_point,0.38,,,new_candidate,,九江镇
IH_0482,不可移动文物Excel.xls,不可移动文物,古建筑,坛庙祠堂,尚未核定公布为文物保护单位的不可移动文物,学正黄氏大宗祠,"明代,清代",广东省佛山市南海区大沥镇平地社区居委会东约村学正1号,大沥镇,point,113.021404,23.062956,poi_name_fuzzy,0.84,,黄氏大宗祠,new_candidate,,狮山镇
IH_0483,不可移动文物Excel.xls,不可移动文物,古文化遗址,早期人类活动场所,尚未核定公布为文物保护单位的不可移动文物,南海平面岗遗址,"旧石器时代,新石器时代",广东省佛山市南海区西樵镇显岗社区居委会富贤村西北部平面岗新晖锦鲤场北侧,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
IH_0484,不可移动文物Excel.xls,不可移动文物,古文化遗址,窑址,尚未核定公布为文物保护单位的不可移动文物,金山公园窑址,"隋唐五代十国,宋辽西夏金元",广东省佛山市南海区里水镇瑶头村金山公园西北部,里水镇,point,113.097409,23.249307,poi_name_fuzzy,0.84,,金山公园,new_candidate,,里水镇
MUS_0001,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,佛山市南海区玄憬龙博物馆,,佛山市南海区九江镇梅圳中和村正路坊95号,九江镇,point,112.997034,22.860525,poi_name_exact,0.94,,玄憬龙博物馆,matched_poi_only,玄憬龙博物馆,九江镇
MUS_0002,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,九江双蒸博物馆,,佛山市南海区九江镇惠民路12号,九江镇,point,113.026582,22.812498,poi_name_exact,0.94,,九江双蒸博物馆,matched_poi_only,九江双蒸博物馆,九江镇
MUS_0003,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,凯仕乐医疗保健器械养生博物馆,,佛山市南海区九江镇奇腾路13号,九江镇,point,113.015378,22.835029,address_token_centroid,0.62,,九江镇奇腾路 (1 points),new_candidate,,九江镇
MUS_0004,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,国有,国有,九江侨乡博物馆,,南海区九江镇人民路40号,九江镇,point,113.018104,22.833302,poi_name_exact,0.94,,九江侨乡博物馆,matched_poi_only,九江侨乡博物馆,九江镇
MUS_0005,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,汤南私塾博物馆,,南海区里水镇和顺汤村汤南古村,里水镇,point,113.132076,23.291646,poi_name_exact,0.94,,汤南私塾博物馆,matched_poi_only,汤南私塾博物馆,里水镇
MUS_0006,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,佛山市南海区楚天黄科举匾额文化博物馆,,广东省佛山市南海区沿江北路25号,里水镇,point,113.125697,23.254608,address_token_centroid,0.72,,沿江北路 (6 points),new_candidate,,里水镇
MUS_0007,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有/二级,非国有/二级,广东大观博物馆,,广东省佛山市南海区广东金融高新区灯湖西路28号,桂城街道,point,113.145968,23.049718,poi_name_exact,0.94,,广东大观博物馆,matched_poi_only,广东大观博物馆,桂城街道
MUS_0008,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有/二级,非国有/二级,佛山市岭南金融博物馆,,佛山市南海区桂城街道灯湖东路26号,桂城街道,point,113.148703,23.064166,poi_name_fuzzy,0.84,,佛山市岭南金融博物馆(新馆),new_candidate,,桂城街道
MUS_0009,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,国有/二级,国有/二级,南海区博物馆,,广东省佛山市南海区西樵镇西樵山南门入口处东侧,西樵镇,point,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
MUS_0010,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,福厚博物馆,,"佛山市南海区西樵镇上金瓯松塘村
文昌圩23号（临时地址）",西樵镇,point,112.914431,22.985394,poi_name_exact,0.94,,佛山市南海区福厚博物馆,matched_poi_only,佛山市南海区福厚博物馆,西樵镇
MUS_0011,南海区11家博物馆基本信息2025.6.xlsx,博物馆,展示型文化桥梁,非国有,非国有,佛山市南海区宇森口腔器材博物馆,,南海区狮山镇罗村新光源产业基地光明大道17号,狮山镇,point,113.0455,23.061944,address_token_centroid,0.72,,狮山镇罗村 (162 points),new_candidate,,狮山镇
HC_0001,附件：历史文化资源名录.xls,灌溉遗产,灌溉遗产,,世界级,桑园围,,桑园围,西樵镇,area,112.935322,22.941121,town_representative_point,0.38,,,new_candidate,,西樵镇
HC_0002,附件：历史文化资源名录.xls,历史文化名镇,历史文化名镇,,国家级,西樵镇,,西樵镇,西樵镇,area,112.99,22.94,existing_anchor_name,0.98,西樵镇,,duplicate_existing_anchor,西樵镇,西樵镇
HC_0003,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,国家级,西樵镇松塘村,,西樵镇松塘村,西樵镇,area,112.917861,22.992725,existing_anchor_name,0.98,西樵镇松塘村,,duplicate_existing_anchor,西樵镇松塘村,丹灶镇
HC_0004,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,西樵镇简村,,西樵镇简村,西樵镇,area,112.963901,22.952089,existing_anchor_fuzzy,0.88,西樵镇简村村,,new_candidate,,西樵镇
HC_0005,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,西樵镇百西村头村,,西樵镇百西村头村,西樵镇,area,112.927552,22.967856,existing_anchor_name,0.98,西樵镇百西村头村,,duplicate_existing_anchor,西樵镇百西村头村,西樵镇
HC_0006,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,九江镇烟桥村,,九江镇烟桥村,九江镇,area,112.965586,22.87848,existing_anchor_name,0.98,九江镇烟桥村,,duplicate_existing_anchor,九江镇烟桥村,西樵镇
HC_0007,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,丹灶镇仙岗村,,丹灶镇仙岗村,丹灶镇,area,112.891164,23.046503,existing_anchor_name,0.98,丹灶镇仙岗村,,duplicate_existing_anchor,丹灶镇仙岗村,丹灶镇
HC_0008,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,丹灶镇南沙棋盘村,,丹灶镇南沙棋盘村,丹灶镇,area,112.9,23.12,existing_anchor_name,0.98,丹灶镇南沙棋盘村,,duplicate_existing_anchor,丹灶镇南沙棋盘村,未标注
HC_0009,附件：历史文化资源名录.xls,历史文化名村,历史文化名村,,省 级 6个,大沥镇璜溪村,,大沥镇璜溪村,大沥镇,area,113.095101,23.114732,address_token_centroid,0.72,,璜溪村 (2 points),new_candidate,,大沥镇
HC_0010,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,西樵镇松塘村,,西樵镇松塘村,西樵镇,area,112.917861,22.992725,existing_anchor_name,0.98,西樵镇松塘村,,duplicate_existing_anchor,西樵镇松塘村,丹灶镇
HC_0011,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,桂城街道茶基村,,桂城街道茶基村,桂城街道,area,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
HC_0012,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,九江镇烟南烟桥村,,九江镇烟南烟桥村,九江镇,area,112.959574,22.872088,address_token_centroid,0.62,,九江镇烟南烟桥村 (1 points),new_candidate,,西樵镇
HC_0013,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,丹灶镇仙岗社区,,丹灶镇仙岗社区,丹灶镇,area,112.88,23.05,existing_anchor_name,0.98,丹灶镇仙岗社区,,duplicate_existing_anchor,丹灶镇仙岗社区,丹灶镇
HC_0014,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,狮山镇高边社区璜溪村,,狮山镇高边社区璜溪村,狮山镇,area,113.088838,23.116726,address_token_centroid,0.62,,狮山镇高边社区 (1 points),new_candidate,,狮山镇
HC_0015,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,狮山镇狮岭村黎边村,,狮山镇狮岭村黎边村,狮山镇,area,113.030542,23.122685,address_token_centroid,0.72,,狮山 (876 points),new_candidate,,狮山镇
HC_0016,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,里水镇汤村村汤南村,,里水镇汤村村汤南村,里水镇,area,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
HC_0017,附件：历史文化资源名录.xls,传统村落,传统村落,,中国传统村落（8个）,里水镇赤山村赤山村,,里水镇赤山村赤山村,里水镇,area,113.134628,23.216031,address_token_centroid,0.62,,里水镇赤山村赤山 (1 points),new_candidate,,里水镇
HC_0018,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,西樵镇简村村,,西樵镇简村村,西樵镇,area,112.963901,22.952089,existing_anchor_name,0.98,西樵镇简村村,,duplicate_existing_anchor,西樵镇简村村,西樵镇
HC_0019,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,西樵镇百西村,,西樵镇百西村,西樵镇,area,112.92,22.96,existing_anchor_name,0.98,西樵镇百西村,,duplicate_existing_anchor,西樵镇百西村,西樵镇
HC_0020,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,丹灶镇棋盘村,,丹灶镇棋盘村,丹灶镇,area,112.9,23.12,existing_anchor_name,0.98,丹灶镇棋盘村,,duplicate_existing_anchor,丹灶镇棋盘村,未标注
HC_0021,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,丹灶镇和平村,,丹灶镇和平村,丹灶镇,area,112.940406,22.971261,existing_anchor_name,0.98,丹灶镇和平村,,duplicate_existing_anchor,丹灶镇和平村,西樵镇
HC_0022,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,九江镇烟桥村,,九江镇烟桥村,九江镇,area,112.965586,22.87848,existing_anchor_name,0.98,九江镇烟桥村,,duplicate_existing_anchor,九江镇烟桥村,西樵镇
HC_0023,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,里水镇汤南村,,里水镇汤南村,里水镇,area,113.130342,23.291148,address_token_centroid,0.62,,汤南村 (1 points),new_candidate,,里水镇
HC_0024,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,里水镇孔西村,,里水镇孔西村,里水镇,area,113.138868,23.223757,town_representative_point,0.38,,,new_candidate,,里水镇
HC_0025,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,桂城街道江头村,,桂城街道江头村,桂城街道,area,113.15563,23.044054,address_token_centroid,0.72,,桂城街 (925 points),new_candidate,,桂城街道
HC_0026,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,丹灶镇仙岗村,,丹灶镇仙岗村,丹灶镇,area,112.891164,23.046503,existing_anchor_name,0.98,丹灶镇仙岗村,,duplicate_existing_anchor,丹灶镇仙岗村,丹灶镇
HC_0027,附件：历史文化资源名录.xls,传统村落,传统村落,,广东省传统村落（10个）,大沥镇璜溪村,,大沥镇璜溪村,大沥镇,area,113.095101,23.114732,address_token_centroid,0.72,,璜溪村 (2 points),new_candidate,,大沥镇
