ix,iy,clng,clat,town,official_count,immovable_count,museum_count,historical_area_count,historical_street_count
30,61,112.97525,23.07475,狮山镇,0,0,0,0,0
30,62,112.97525,23.07925,狮山镇,0,0,0,0,0
30,63,112.97525,23.08375,狮山镇,0,0,0,0,0
30,64,112.97525,23.08825,狮山镇,0,0,0,0,0
30,65,112.97525,23.09275,狮山镇,0,0,0,0,0
30,66,112.97525,23.09725,狮山镇,0,0,0,0,0
30,67,112.97525,23.10175,狮山镇,0,0,0,0,0
30,68,112.97525,23.10625,狮山镇,0,0,0,0,0
30,69,112.97525,23.11075,狮山镇,0,0,0,0,0
30,70,112.97525,23.11525,狮山镇,0,0,0,0,0
30,71,112.97525,23.11975,狮山镇,0,0,0,0,0
30,72,112.97525,23.12425,狮山镇,0,0,0,0,0
30,73,112.97525,23.12875,狮山镇,0,0,0,0,0
30,74,112.97525,23.13325,狮山镇,0,0,0,0,0
30,75,112.97525,23.13775,狮山镇,0,0,0,0,0
30,76,112.97525,23.14225,狮山镇,0,0,0,0,0
30,77,112.97525,23.14675,狮山镇,0,0,0,0,0
30,78,112.97525,23.15125,狮山镇,0,0,0,0,0
30,79,112.97525,23.15575,狮山镇,0,0,0,0,0
30,80,112.97525,23.16025,狮山镇,0,0,0,0,0
30,81,112.97525,23.16475,狮山镇,0,0,0,0,0
30,82,112.97525,23.16925,狮山镇,0,0,0,0,0
30,83,112.97525,23.17375,狮山镇,1,1,0,0,0
30,84,112.97525,23.17825,狮山镇,1,1,0,0,0
30,85,112.97525,23.18275,狮山镇,0,0,0,0,0
30,86,112.97525,23.18725,狮山镇,0,0,0,0,0
30,87,112.97525,23.19175,狮山镇,0,0,0,0,0
30,88,112.97525,23.19625,狮山镇,0,0,0,0,0
30,89,112.97525,23.20075,狮山镇,0,0,0,0,0
30,90,112.97525,23.20525,狮山镇,0,0,0,0,0
30,91,112.97525,23.20975,狮山镇,0,0,0,0,0
30,92,112.97525,23.21425,狮山镇,0,0,0,0,0
30,93,112.97525,23.21875,狮山镇,0,0,0,0,0
30,94,112.97525,23.22325,未标注,0,0,0,0,0
30,95,112.97525,23.22775,未标注,0,0,0,0,0
31,1,112.97975,22.80475,九江镇,0,0,0,0,0
31,2,112.97975,22.80925,九江镇,0,0,0,0,0
31,3,112.97975,22.81375,九江镇,0,0,0,0,0
31,4,112.97975,22.81825,九江镇,0,0,0,0,0
31,5,112.97975,22.82275,九江镇,0,0,0,0,0
31,6,112.97975,22.82725,九江镇,0,0,0,0,0
31,7,112.97975,22.83175,九江镇,0,0,0,0,0
31,8,112.97975,22.83625,九江镇,0,0,0,0,0
31,9,112.97975,22.84075,九江镇,0,0,0,0,0
31,10,112.97975,22.84525,九江镇,0,0,0,0,0
31,11,112.97975,22.84975,九江镇,0,0,0,0,0
31,12,112.97975,22.85425,九江镇,0,0,0,0,0
31,13,112.97975,22.85875,九江镇,1,1,0,0,0
31,14,112.97975,22.86325,九江镇,0,0,0,0,0
31,15,112.97975,22.86775,九江镇,0,0,0,0,0
31,16,112.97975,22.87225,九江镇,0,0,0,0,0
31,17,112.97975,22.87675,西樵镇,1,0,0,1,0
31,18,112.97975,22.88125,西樵镇,1,0,0,1,0
31,19,112.97975,22.88575,西樵镇,1,0,0,1,0
31,20,112.97975,22.89025,西樵镇,2,1,0,1,0
31,21,112.97975,22.89475,西樵镇,1,0,0,1,0
31,22,112.97975,22.89925,西樵镇,1,0,0,1,0
31,23,112.97975,22.90375,西樵镇,1,0,0,1,0
31,24,112.97975,22.90825,西樵镇,1,0,0,1,0
31,25,112.97975,22.91275,西樵镇,1,0,0,1,0
31,26,112.97975,22.91725,西樵镇,2,1,0,1,0
31,27,112.97975,22.92175,西樵镇,3,2,0,1,0
31,28,112.97975,22.92625,西樵镇,6,5,0,1,0
31,29,112.97975,22.93075,西樵镇,7,6,0,1,0
31,30,112.97975,22.93525,西樵镇,3,2,0,1,0
31,31,112.97975,22.93975,西樵镇,2,1,0,1,0
31,32,112.97975,22.94425,西樵镇,1,0,0,1,0
31,33,112.97975,22.94875,西樵镇,1,0,0,1,0
31,34,112.97975,22.95325,西樵镇,1,0,0,1,0
31,35,112.97975,22.95775,西樵镇,1,0,0,1,0
31,36,112.97975,22.96225,西樵镇,1,0,0,1,0
31,37,112.97975,22.96675,西樵镇,1,0,0,1,0
31,38,112.97975,22.97125,西樵镇,1,0,0,1,0
31,39,112.97975,22.97575,西樵镇,1,0,0,1,0
31,42,112.97975,22.98925,未标注,0,0,0,0,0
31,43,112.97975,22.99375,未标注,0,0,0,0,0
31,44,112.97975,22.99825,未标注,0,0,0,0,0
31,45,112.97975,23.00275,丹灶镇,0,0,0,0,0
31,46,112.97975,23.00725,丹灶镇,0,0,0,0,0
31,47,112.97975,23.01175,丹灶镇,0,0,0,0,0
31,48,112.97975,23.01625,丹灶镇,0,0,0,0,0
31,49,112.97975,23.02075,丹灶镇,0,0,0,0,0
31,50,112.97975,23.02525,丹灶镇,0,0,0,0,0
31,51,112.97975,23.02975,丹灶镇,0,0,0,0,0
31,52,112.97975,23.03425,丹灶镇,0,0,0,0,0
31,53,112.97975,23.03875,丹灶镇,0,0,0,0,0
31,54,112.97975,23.04325,狮山镇,0,0,0,0,0
31,55,112.97975,23.04775,狮山镇,0,0,0,0,0
31,56,112.97975,23.05225,狮山镇,1,1,0,0,0
31,57,112.97975,23.05675,狮山镇,0,0,0,0,0
31,58,112.97975,23.06125,狮山镇,0,0,0,0,0
31,59,112.97975,23.06575,狮山镇,0,0,0,0,0
31,60,112.97975,23.07025,狮山镇,0,0,0,0,0
31,61,112.97975,23.07475,狮山镇,0,0,0,0,0
31,62,112.97975,23.07925,狮山镇,0,0,0,0,0
31,63,112.97975,23.08375,狮山镇,0,0,0,0,0
31,64,112.97975,23.08825,狮山镇,0,0,0,0,0
31,65,112.97975,23.09275,狮山镇,0,0,0,0,0
31,66,112.97975,23.09725,狮山镇,0,0,0,0,0
31,67,112.97975,23.10175,狮山镇,0,0,0,0,0
31,68,112.97975,23.10625,狮山镇,0,0,0,0,0
31,69,112.97975,23.11075,狮山镇,0,0,0,0,0
31,70,112.97975,23.11525,狮山镇,0,0,0,0,0
31,71,112.97975,23.11975,狮山镇,0,0,0,0,0
31,72,112.97975,23.12425,狮山镇,0,0,0,0,0
31,73,112.97975,23.12875,狮山镇,0,0,0,0,0
31,74,112.97975,23.13325,狮山镇,0,0,0,0,0
31,75,112.97975,23.13775,狮山镇,0,0,0,0,0
31,76,112.97975,23.14225,狮山镇,0,0,0,0,0
31,77,112.97975,23.14675,狮山镇,0,0,0,0,0
31,78,112.97975,23.15125,狮山镇,0,0,0,0,0
31,79,112.97975,23.15575,狮山镇,0,0,0,0,0
31,80,112.97975,23.16025,狮山镇,0,0,0,0,0
31,81,112.97975,23.16475,狮山镇,1,1,0,0,0
31,82,112.97975,23.16925,狮山镇,0,0,0,0,0
31,83,112.97975,23.17375,狮山镇,1,1,0,0,0
31,84,112.97975,23.17825,狮山镇,1,1,0,0,0
31,85,112.97975,23.18275,狮山镇,0,0,0,0,0
31,86,112.97975,23.18725,狮山镇,0,0,0,0,0
31,87,112.97975,23.19175,狮山镇,0,0,0,0,0
31,88,112.97975,23.19625,狮山镇,0,0,0,0,0
31,89,112.97975,23.20075,狮山镇,0,0,0,0,0
31,90,112.97975,23.20525,狮山镇,0,0,0,0,0
31,91,112.97975,23.20975,狮山镇,0,0,0,0,0
31,92,112.97975,23.21425,狮山镇,0,0,0,0,0
32,1,112.98425,22.80475,九江镇,0,0,0,0,0
32,2,112.98425,22.80925,九江镇,0,0,0,0,0
32,3,112.98425,22.81375,九江镇,0,0,0,0,0
32,4,112.98425,22.81825,九江镇,0,0,0,0,0
32,5,112.98425,22.82275,九江镇,0,0,0,0,0
32,6,112.98425,22.82725,九江镇,0,0,0,0,0
32,7,112.98425,22.83175,九江镇,0,0,0,0,0
32,8,112.98425,22.83625,九江镇,0,0,0,0,0
32,9,112.98425,22.84075,九江镇,0,0,0,0,0
32,10,112.98425,22.84525,九江镇,0,0,0,0,0
32,11,112.98425,22.84975,九江镇,0,0,0,0,0
32,12,112.98425,22.85425,九江镇,0,0,0,0,0
32,13,112.98425,22.85875,九江镇,0,0,0,0,0
32,14,112.98425,22.86325,九江镇,0,0,0,0,0
32,15,112.98425,22.86775,九江镇,0,0,0,0,0
32,16,112.98425,22.87225,九江镇,0,0,0,0,0
32,17,112.98425,22.87675,西樵镇,1,0,0,1,0
32,18,112.98425,22.88125,西樵镇,1,0,0,1,0
32,19,112.98425,22.88575,西樵镇,1,0,0,1,0
32,20,112.98425,22.89025,西樵镇,1,0,0,1,0
32,21,112.98425,22.89475,西樵镇,1,0,0,1,0
32,22,112.98425,22.89925,西樵镇,1,0,0,1,0
32,23,112.98425,22.90375,西樵镇,1,0,0,1,0
32,24,112.98425,22.90825,西樵镇,1,0,0,1,0
32,25,112.98425,22.91275,西樵镇,1,0,0,1,0
32,26,112.98425,22.91725,西樵镇,1,0,0,1,0
32,27,112.98425,22.92175,西樵镇,2,1,0,1,0
32,28,112.98425,22.92625,西樵镇,5,4,0,1,0
32,29,112.98425,22.93075,西樵镇,3,2,0,1,0
32,30,112.98425,22.93525,西樵镇,6,5,0,1,0
32,31,112.98425,22.93975,西樵镇,2,1,0,1,0
32,32,112.98425,22.94425,西樵镇,1,0,0,1,0
32,33,112.98425,22.94875,西樵镇,1,0,0,1,0
32,34,112.98425,22.95325,西樵镇,1,0,0,1,0
32,35,112.98425,22.95775,西樵镇,1,0,0,1,0
32,36,112.98425,22.96225,西樵镇,1,0,0,1,0
32,37,112.98425,22.96675,西樵镇,1,0,0,1,0
32,38,112.98425,22.97125,西樵镇,1,0,0,1,0
32,39,112.98425,22.97575,西樵镇,1,0,0,1,0
32,43,112.98425,22.99375,未标注,0,0,0,0,0
32,44,112.98425,22.99825,未标注,0,0,0,0,0
32,45,112.98425,23.00275,未标注,0,0,0,0,0
32,46,112.98425,23.00725,未标注,0,0,0,0,0
32,47,112.98425,23.01175,未标注,0,0,0,0,0
32,48,112.98425,23.01625,未标注,0,0,0,0,0
32,49,112.98425,23.02075,未标注,0,0,0,0,0
32,50,112.98425,23.02525,未标注,0,0,0,0,0
32,51,112.98425,23.02975,未标注,0,0,0,0,0
32,52,112.98425,23.03425,狮山镇,0,0,0,0,0
32,53,112.98425,23.03875,狮山镇,0,0,0,0,0
32,54,112.98425,23.04325,狮山镇,0,0,0,0,0
32,55,112.98425,23.04775,狮山镇,0,0,0,0,0
32,56,112.98425,23.05225,狮山镇,0,0,0,0,0
32,57,112.98425,23.05675,狮山镇,0,0,0,0,0
32,58,112.98425,23.06125,狮山镇,0,0,0,0,0
32,59,112.98425,23.06575,狮山镇,0,0,0,0,0
32,60,112.98425,23.07025,狮山镇,0,0,0,0,0
32,61,112.98425,23.07475,狮山镇,0,0,0,0,0
32,62,112.98425,23.07925,狮山镇,0,0,0,0,0
32,63,112.98425,23.08375,狮山镇,0,0,0,0,0
32,64,112.98425,23.08825,狮山镇,0,0,0,0,0
32,65,112.98425,23.09275,狮山镇,0,0,0,0,0
32,66,112.98425,23.09725,狮山镇,0,0,0,0,0
32,67,112.98425,23.10175,狮山镇,0,0,0,0,0
32,68,112.98425,23.10625,狮山镇,0,0,0,0,0
32,69,112.98425,23.11075,狮山镇,0,0,0,0,0
32,70,112.98425,23.11525,狮山镇,0,0,0,0,0
32,71,112.98425,23.11975,狮山镇,0,0,0,0,0
32,72,112.98425,23.12425,狮山镇,0,0,0,0,0
32,73,112.98425,23.12875,狮山镇,0,0,0,0,0
32,74,112.98425,23.13325,狮山镇,0,0,0,0,0
32,75,112.98425,23.13775,狮山镇,0,0,0,0,0
32,76,112.98425,23.14225,狮山镇,0,0,0,0,0
32,77,112.98425,23.14675,狮山镇,0,0,0,0,0
32,78,112.98425,23.15125,狮山镇,0,0,0,0,0
32,79,112.98425,23.15575,狮山镇,0,0,0,0,0
32,80,112.98425,23.16025,狮山镇,0,0,0,0,0
32,81,112.98425,23.16475,狮山镇,1,1,0,0,0
32,82,112.98425,23.16925,狮山镇,0,0,0,0,0
32,83,112.98425,23.17375,狮山镇,0,0,0,0,0
32,84,112.98425,23.17825,狮山镇,0,0,0,0,0
32,85,112.98425,23.18275,狮山镇,0,0,0,0,0
32,86,112.98425,23.18725,狮山镇,0,0,0,0,0
32,87,112.98425,23.19175,狮山镇,0,0,0,0,0
32,88,112.98425,23.19625,狮山镇,0,0,0,0,0
32,89,112.98425,23.20075,狮山镇,0,0,0,0,0
32,90,112.98425,23.20525,狮山镇,0,0,0,0,0
32,91,112.98425,23.20975,狮山镇,0,0,0,0,0
32,92,112.98425,23.21425,狮山镇,3,3,0,0,0
33,1,112.98875,22.80475,九江镇,0,0,0,0,0
33,2,112.98875,22.80925,九江镇,0,0,0,0,0
33,3,112.98875,22.81375,九江镇,0,0,0,0,0
33,4,112.98875,22.81825,九江镇,0,0,0,0,0
33,5,112.98875,22.82275,九江镇,0,0,0,0,0
33,6,112.98875,22.82725,九江镇,0,0,0,0,0
33,7,112.98875,22.83175,九江镇,0,0,0,0,0
33,8,112.98875,22.83625,九江镇,1,1,0,0,0
33,9,112.98875,22.84075,九江镇,1,1,0,0,0
33,10,112.98875,22.84525,九江镇,0,0,0,0,0
33,11,112.98875,22.84975,九江镇,0,0,0,0,0
33,12,112.98875,22.85425,九江镇,0,0,0,0,0
33,13,112.98875,22.85875,九江镇,0,0,0,0,0
33,14,112.98875,22.86325,九江镇,0,0,0,0,0
33,15,112.98875,22.86775,九江镇,0,0,0,0,0
33,16,112.98875,22.87225,九江镇,0,0,0,0,0
33,17,112.98875,22.87675,九江镇,0,0,0,0,0
33,18,112.98875,22.88125,西樵镇,1,0,0,1,0
33,19,112.98875,22.88575,西樵镇,1,0,0,1,0
33,20,112.98875,22.89025,西樵镇,1,0,0,1,0
33,21,112.98875,22.89475,西樵镇,1,0,0,1,0
33,22,112.98875,22.89925,西樵镇,2,1,0,1,0
33,23,112.98875,22.90375,西樵镇,2,1,0,1,0
33,24,112.98875,22.90825,西樵镇,1,0,0,1,0
33,25,112.98875,22.91275,西樵镇,2,1,0,1,0
33,26,112.98875,22.91725,西樵镇,2,1,0,1,0
33,27,112.98875,22.92175,西樵镇,1,0,0,1,0
33,28,112.98875,22.92625,西樵镇,1,0,0,1,0
33,29,112.98875,22.93075,西樵镇,1,0,0,1,0
33,30,112.98875,22.93525,西樵镇,1,0,0,1,0
33,31,112.98875,22.93975,西樵镇,1,0,0,1,0
33,32,112.98875,22.94425,西樵镇,1,0,0,1,0
33,33,112.98875,22.94875,西樵镇,1,0,0,1,0
33,34,112.98875,22.95325,西樵镇,1,0,0,1,0
33,35,112.98875,22.95775,西樵镇,1,0,0,1,0
33,36,112.98875,22.96225,西樵镇,1,0,0,1,0
33,37,112.98875,22.96675,西樵镇,1,0,0,1,0
33,38,112.98875,22.97125,西樵镇,1,0,0,1,0
33,51,112.98875,23.02975,狮山镇,0,0,0,0,0
33,52,112.98875,23.03425,狮山镇,0,0,0,0,0
33,53,112.98875,23.03875,狮山镇,0,0,0,0,0
33,54,112.98875,23.04325,狮山镇,0,0,0,0,0
33,55,112.98875,23.04775,狮山镇,0,0,0,0,0
33,56,112.98875,23.05225,狮山镇,0,0,0,0,0
33,57,112.98875,23.05675,狮山镇,0,0,0,0,0
33,58,112.98875,23.06125,狮山镇,0,0,0,0,0
33,59,112.98875,23.06575,狮山镇,0,0,0,0,0
33,60,112.98875,23.07025,狮山镇,0,0,0,0,0
33,61,112.98875,23.07475,狮山镇,0,0,0,0,0
33,62,112.98875,23.07925,狮山镇,0,0,0,0,0
33,63,112.98875,23.08375,狮山镇,0,0,0,0,0
33,64,112.98875,23.08825,狮山镇,0,0,0,0,0
33,65,112.98875,23.09275,狮山镇,0,0,0,0,0
33,66,112.98875,23.09725,狮山镇,0,0,0,0,0
33,67,112.98875,23.10175,狮山镇,0,0,0,0,0
33,68,112.98875,23.10625,狮山镇,0,0,0,0,0
33,69,112.98875,23.11075,狮山镇,0,0,0,0,0
33,70,112.98875,23.11525,狮山镇,0,0,0,0,0
33,71,112.98875,23.11975,狮山镇,0,0,0,0,0
33,72,112.98875,23.12425,狮山镇,0,0,0,0,0
33,73,112.98875,23.12875,狮山镇,0,0,0,0,0
33,74,112.98875,23.13325,狮山镇,0,0,0,0,0
33,75,112.98875,23.13775,狮山镇,0,0,0,0,0
33,76,112.98875,23.14225,狮山镇,0,0,0,0,0
33,77,112.98875,23.14675,狮山镇,0,0,0,0,0
33,78,112.98875,23.15125,狮山镇,0,0,0,0,0
33,79,112.98875,23.15575,狮山镇,0,0,0,0,0
33,80,112.98875,23.16025,狮山镇,0,0,0,0,0
33,81,112.98875,23.16475,狮山镇,0,0,0,0,0
33,82,112.98875,23.16925,狮山镇,0,0,0,0,0
33,83,112.98875,23.17375,狮山镇,0,0,0,0,0
33,84,112.98875,23.17825,狮山镇,0,0,0,0,0
33,85,112.98875,23.18275,狮山镇,0,0,0,0,0
33,86,112.98875,23.18725,狮山镇,0,0,0,0,0
33,87,112.98875,23.19175,狮山镇,0,0,0,0,0
33,88,112.98875,23.19625,狮山镇,1,1,0,0,0
33,89,112.98875,23.20075,狮山镇,1,1,0,0,0
33,90,112.98875,23.20525,狮山镇,0,0,0,0,0
33,91,112.98875,23.20975,狮山镇,0,0,0,0,0
33,92,112.98875,23.21425,狮山镇,1,1,0,0,0
34,1,112.99325,22.80475,九江镇,0,0,0,0,0
34,2,112.99325,22.80925,九江镇,0,0,0,0,0
34,3,112.99325,22.81375,九江镇,0,0,0,0,0
34,4,112.99325,22.81825,九江镇,0,0,0,0,0
34,5,112.99325,22.82275,九江镇,0,0,0,0,0
34,6,112.99325,22.82725,九江镇,0,0,0,0,0
34,7,112.99325,22.83175,九江镇,0,0,0,0,0
34,8,112.99325,22.83625,九江镇,0,0,0,0,0
34,9,112.99325,22.84075,九江镇,0,0,0,0,0
34,10,112.99325,22.84525,九江镇,0,0,0,0,0
34,11,112.99325,22.84975,九江镇,0,0,0,0,0
34,12,112.99325,22.85425,九江镇,0,0,0,0,0
34,13,112.99325,22.85875,九江镇,0,0,0,0,0
34,14,112.99325,22.86325,九江镇,0,0,0,0,0
34,15,112.99325,22.86775,九江镇,0,0,0,0,0
34,16,112.99325,22.87225,九江镇,0,0,0,0,0
34,17,112.99325,22.87675,九江镇,0,0,0,0,0
34,18,112.99325,22.88125,九江镇,0,0,0,0,0
34,19,112.99325,22.88575,西樵镇,1,0,0,1,0
34,20,112.99325,22.89025,西樵镇,1,0,0,1,0
34,21,112.99325,22.89475,西樵镇,1,0,0,1,0
34,22,112.99325,22.89925,西樵镇,2,1,0,1,0
34,23,112.99325,22.90375,西樵镇,2,1,0,1,0
34,24,112.99325,22.90825,西樵镇,1,0,0,1,0
34,25,112.99325,22.91275,西樵镇,2,1,0,1,0
34,26,112.99325,22.91725,西樵镇,2,1,0,1,0
34,27,112.99325,22.92175,西樵镇,2,1,0,1,0
34,28,112.99325,22.92625,西樵镇,1,0,0,1,0
34,29,112.99325,22.93075,西樵镇,1,0,0,1,0
34,30,112.99325,22.93525,西樵镇,2,1,0,1,0
34,31,112.99325,22.93975,西樵镇,1,0,0,1,0
34,32,112.99325,22.94425,西樵镇,1,0,0,1,0
34,33,112.99325,22.94875,西樵镇,1,0,0,1,0
34,34,112.99325,22.95325,西樵镇,1,0,0,1,0
34,35,112.99325,22.95775,西樵镇,1,0,0,1,0
34,36,112.99325,22.96225,未标注,0,0,0,0,0
34,37,112.99325,22.96675,未标注,0,0,0,0,0
34,51,112.99325,23.02975,狮山镇,0,0,0,0,0
34,52,112.99325,23.03425,狮山镇,0,0,0,0,0
34,53,112.99325,23.03875,狮山镇,0,0,0,0,0
34,54,112.99325,23.04325,狮山镇,0,0,0,0,0
34,55,112.99325,23.04775,狮山镇,0,0,0,0,0
34,56,112.99325,23.05225,狮山镇,0,0,0,0,0
34,57,112.99325,23.05675,狮山镇,0,0,0,0,0
34,58,112.99325,23.06125,狮山镇,0,0,0,0,0
34,59,112.99325,23.06575,狮山镇,0,0,0,0,0
34,60,112.99325,23.07025,狮山镇,0,0,0,0,0
34,61,112.99325,23.07475,狮山镇,0,0,0,0,0
34,62,112.99325,23.07925,狮山镇,0,0,0,0,0
34,63,112.99325,23.08375,狮山镇,0,0,0,0,0
34,64,112.99325,23.08825,狮山镇,0,0,0,0,0
34,65,112.99325,23.09275,狮山镇,0,0,0,0,0
34,66,112.99325,23.09725,狮山镇,0,0,0,0,0
34,67,112.99325,23.10175,狮山镇,0,0,0,0,0
34,68,112.99325,23.10625,狮山镇,0,0,0,0,0
34,69,112.99325,23.11075,狮山镇,0,0,0,0,0
34,70,112.99325,23.11525,狮山镇,0,0,0,0,0
34,71,112.99325,23.11975,狮山镇,0,0,0,0,0
34,72,112.99325,23.12425,狮山镇,0,0,0,0,0
34,73,112.99325,23.12875,狮山镇,0,0,0,0,0
34,74,112.99325,23.13325,狮山镇,0,0,0,0,0
34,75,112.99325,23.13775,狮山镇,0,0,0,0,0
34,76,112.99325,23.14225,狮山镇,0,0,0,0,0
34,77,112.99325,23.14675,狮山镇,0,0,0,0,0
34,78,112.99325,23.15125,狮山镇,0,0,0,0,0
34,79,112.99325,23.15575,狮山镇,0,0,0,0,0
34,80,112.99325,23.16025,狮山镇,0,0,0,0,0
34,81,112.99325,23.16475,狮山镇,0,0,0,0,0
34,82,112.99325,23.16925,狮山镇,0,0,0,0,0
34,83,112.99325,23.17375,狮山镇,0,0,0,0,0
34,84,112.99325,23.17825,狮山镇,0,0,0,0,0
34,85,112.99325,23.18275,狮山镇,0,0,0,0,0
34,86,112.99325,23.18725,狮山镇,0,0,0,0,0
34,87,112.99325,23.19175,狮山镇,6,5,0,0,0
34,88,112.99325,23.19625,狮山镇,0,0,0,0,0
34,89,112.99325,23.20075,狮山镇,0,0,0,0,0
34,90,112.99325,23.20525,狮山镇,0,0,0,0,0
34,91,112.99325,23.20975,狮山镇,1,1,0,0,0
34,92,112.99325,23.21425,狮山镇,1,1,0,0,0
35,1,112.99775,22.80475,未标注,0,0,0,0,0
35,2,112.99775,22.80925,九江镇,0,0,0,0,0
35,3,112.99775,22.81375,九江镇,0,0,0,0,0
35,4,112.99775,22.81825,九江镇,0,0,0,0,0
35,5,112.99775,22.82275,九江镇,0,0,0,0,0
35,6,112.99775,22.82725,九江镇,0,0,0,0,0
35,7,112.99775,22.83175,九江镇,0,0,0,0,0
35,8,112.99775,22.83625,九江镇,0,0,0,0,0
35,9,112.99775,22.84075,九江镇,0,0,0,0,0
35,10,112.99775,22.84525,九江镇,0,0,0,0,0
35,11,112.99775,22.84975,九江镇,1,1,0,0,0
35,12,112.99775,22.85425,九江镇,0,0,0,0,0
35,13,112.99775,22.85875,九江镇,1,0,1,0,0
35,14,112.99775,22.86325,九江镇,1,0,1,0,0
35,15,112.99775,22.86775,九江镇,0,0,0,0,0
35,16,112.99775,22.87225,九江镇,0,0,0,0,0
35,17,112.99775,22.87675,九江镇,0,0,0,0,0
35,18,112.99775,22.88125,西樵镇,1,0,0,1,0
35,19,112.99775,22.88575,西樵镇,1,0,0,1,0
35,20,112.99775,22.89025,西樵镇,1,0,0,1,0
35,21,112.99775,22.89475,西樵镇,1,0,0,1,0
35,22,112.99775,22.89925,西樵镇,1,0,0,1,0
35,23,112.99775,22.90375,西樵镇,1,0,0,1,0
35,24,112.99775,22.90825,九江镇,0,0,0,0,0
35,25,112.99775,22.91275,九江镇,0,0,0,0,0
35,26,112.99775,22.91725,西樵镇,1,0,0,1,0
35,27,112.99775,22.92175,西樵镇,2,1,0,1,0
35,28,112.99775,22.92625,西樵镇,1,0,0,1,0
35,29,112.99775,22.93075,西樵镇,1,0,0,1,0
35,30,112.99775,22.93525,西樵镇,2,1,0,1,0
35,31,112.99775,22.93975,西樵镇,1,0,0,1,0
35,32,112.99775,22.94425,西樵镇,1,0,0,1,0
35,33,112.99775,22.94875,西樵镇,1,0,0,1,0
35,34,112.99775,22.95325,未标注,0,0,0,0,0
35,35,112.99775,22.95775,未标注,0,0,0,0,0
35,36,112.99775,22.96225,未标注,0,0,0,0,0
35,51,112.99775,23.02975,未标注,0,0,0,0,0
35,52,112.99775,23.03425,狮山镇,0,0,0,0,0
35,53,112.99775,23.03875,狮山镇,0,0,0,0,0
35,54,112.99775,23.04325,狮山镇,0,0,0,0,0
35,55,112.99775,23.04775,狮山镇,0,0,0,0,0
35,56,112.99775,23.05225,狮山镇,0,0,0,0,0
35,57,112.99775,23.05675,狮山镇,0,0,0,0,0
35,58,112.99775,23.06125,狮山镇,0,0,0,0,0
35,59,112.99775,23.06575,狮山镇,0,0,0,0,0
35,60,112.99775,23.07025,狮山镇,0,0,0,0,0
35,61,112.99775,23.07475,狮山镇,0,0,0,0,0
35,62,112.99775,23.07925,狮山镇,0,0,0,0,0
35,63,112.99775,23.08375,狮山镇,0,0,0,0,0
35,64,112.99775,23.08825,狮山镇,0,0,0,0,0
35,65,112.99775,23.09275,狮山镇,0,0,0,0,0
35,66,112.99775,23.09725,狮山镇,0,0,0,0,0
35,67,112.99775,23.10175,狮山镇,0,0,0,0,0
35,68,112.99775,23.10625,狮山镇,0,0,0,0,0
35,69,112.99775,23.11075,狮山镇,0,0,0,0,0
35,70,112.99775,23.11525,狮山镇,0,0,0,0,0
35,71,112.99775,23.11975,狮山镇,0,0,0,0,0
35,72,112.99775,23.12425,狮山镇,0,0,0,0,0
35,73,112.99775,23.12875,狮山镇,0,0,0,0,0
35,74,112.99775,23.13325,狮山镇,0,0,0,0,0
35,75,112.99775,23.13775,狮山镇,0,0,0,0,0
35,76,112.99775,23.14225,狮山镇,0,0,0,0,0
35,77,112.99775,23.14675,狮山镇,0,0,0,0,0
35,78,112.99775,23.15125,狮山镇,0,0,0,0,0
35,79,112.99775,23.15575,狮山镇,0,0,0,0,0
35,80,112.99775,23.16025,狮山镇,0,0,0,0,0
35,81,112.99775,23.16475,狮山镇,0,0,0,0,0
35,82,112.99775,23.16925,狮山镇,0,0,0,0,0
35,83,112.99775,23.17375,狮山镇,0,0,0,0,0
35,84,112.99775,23.17825,狮山镇,0,0,0,0,0
35,85,112.99775,23.18275,狮山镇,0,0,0,0,0
35,86,112.99775,23.18725,狮山镇,0,0,0,0,0
35,87,112.99775,23.19175,狮山镇,6,5,0,0,0
35,88,112.99775,23.19625,狮山镇,0,0,0,0,0
35,89,112.99775,23.20075,狮山镇,0,0,0,0,0
35,90,112.99775,23.20525,狮山镇,0,0,0,0,0
35,91,112.99775,23.20975,狮山镇,0,0,0,0,0
35,92,112.99775,23.21425,狮山镇,0,0,0,0,0
36,1,113.00225,22.80475,未标注,0,0,0,0,0
36,2,113.00225,22.80925,九江镇,0,0,0,0,0
36,3,113.00225,22.81375,九江镇,0,0,0,0,0
36,4,113.00225,22.81825,九江镇,0,0,0,0,0
36,5,113.00225,22.82275,九江镇,0,0,0,0,0
36,6,113.00225,22.82725,九江镇,0,0,0,0,0
36,7,113.00225,22.83175,九江镇,0,0,0,0,0
36,8,113.00225,22.83625,九江镇,2,2,0,0,0
36,9,113.00225,22.84075,九江镇,1,1,0,0,0
36,10,113.00225,22.84525,九江镇,1,1,0,0,0
36,11,113.00225,22.84975,九江镇,1,1,0,0,0
36,12,113.00225,22.85425,九江镇,0,0,0,0,0
36,13,113.00225,22.85875,九江镇,0,0,0,0,0
36,14,113.00225,22.86325,九江镇,0,0,0,0,0
36,15,113.00225,22.86775,九江镇,0,0,0,0,0
36,16,113.00225,22.87225,九江镇,0,0,0,0,0
36,17,113.00225,22.87675,九江镇,0,0,0,0,0
36,18,113.00225,22.88125,西樵镇,1,0,0,1,0
